KODERECH	PERMALINK EREKH	word	ZURA	PERMALINK_ZURA
103107	http://maagarim.hebrew-academy.org.il/?koderekh=103107	נורמנדיה	נארמאנדיה	http://maagarim.hebrew-academy.org.il/?koderekh=103107&tsura=%D7%A0%D7%90%D7%A8%D7%9E%D7%90%D7%A0%D7%93%D7%99%D7%94
103108	http://maagarim.hebrew-academy.org.il/?koderekh=103108	איסלנד	איסלאנד	http://maagarim.hebrew-academy.org.il/?koderekh=103108&tsura=%D7%90%D7%99%D7%A1%D7%9C%D7%90%D7%A0%D7%93
103108	http://maagarim.hebrew-academy.org.il/?koderekh=103108	איסלנד	איסלאנדיה	http://maagarim.hebrew-academy.org.il/?koderekh=103108&tsura=%D7%90%D7%99%D7%A1%D7%9C%D7%90%D7%A0%D7%93%D7%99%D7%94
103108	http://maagarim.hebrew-academy.org.il/?koderekh=103108	איסלנד	איסלנד	http://maagarim.hebrew-academy.org.il/?koderekh=103108&tsura=%D7%90%D7%99%D7%A1%D7%9C%D7%A0%D7%93
103108	http://maagarim.hebrew-academy.org.il/?koderekh=103108	איסלנד	באיסלאנד	http://maagarim.hebrew-academy.org.il/?koderekh=103108&tsura=%D7%91%D7%90%D7%99%D7%A1%D7%9C%D7%90%D7%A0%D7%93
103108	http://maagarim.hebrew-academy.org.il/?koderekh=103108	איסלנד	באיסלאנדיה	http://maagarim.hebrew-academy.org.il/?koderekh=103108&tsura=%D7%91%D7%90%D7%99%D7%A1%D7%9C%D7%90%D7%A0%D7%93%D7%99%D7%94
103108	http://maagarim.hebrew-academy.org.il/?koderekh=103108	איסלנד	ואיסלאנד	http://maagarim.hebrew-academy.org.il/?koderekh=103108&tsura=%D7%95%D7%90%D7%99%D7%A1%D7%9C%D7%90%D7%A0%D7%93
103108	http://maagarim.hebrew-academy.org.il/?koderekh=103108	איסלנד	ואיסלאנדיה	http://maagarim.hebrew-academy.org.il/?koderekh=103108&tsura=%D7%95%D7%90%D7%99%D7%A1%D7%9C%D7%90%D7%A0%D7%93%D7%99%D7%94
103108	http://maagarim.hebrew-academy.org.il/?koderekh=103108	איסלנד	ואיסלנדיה	http://maagarim.hebrew-academy.org.il/?koderekh=103108&tsura=%D7%95%D7%90%D7%99%D7%A1%D7%9C%D7%A0%D7%93%D7%99%D7%94
103108	http://maagarim.hebrew-academy.org.il/?koderekh=103108	איסלנד	ובאיסלאנד	http://maagarim.hebrew-academy.org.il/?koderekh=103108&tsura=%D7%95%D7%91%D7%90%D7%99%D7%A1%D7%9C%D7%90%D7%A0%D7%93
103108	http://maagarim.hebrew-academy.org.il/?koderekh=103108	איסלנד	מאיסלאנדיה	http://maagarim.hebrew-academy.org.il/?koderekh=103108&tsura=%D7%9E%D7%90%D7%99%D7%A1%D7%9C%D7%90%D7%A0%D7%93%D7%99%D7%94
103112	http://maagarim.hebrew-academy.org.il/?koderekh=103112	מורביה	במהרן	http://maagarim.hebrew-academy.org.il/?koderekh=103112&tsura=%D7%91%D7%9E%D7%94%D7%A8%D7%9F
103112	http://maagarim.hebrew-academy.org.il/?koderekh=103112	מורביה	ומערין	http://maagarim.hebrew-academy.org.il/?koderekh=103112&tsura=%D7%95%D7%9E%D7%A2%D7%A8%D7%99%D7%9F
103112	http://maagarim.hebrew-academy.org.il/?koderekh=103112	מורביה	למהרן	http://maagarim.hebrew-academy.org.il/?koderekh=103112&tsura=%D7%9C%D7%9E%D7%94%D7%A8%D7%9F
103112	http://maagarim.hebrew-academy.org.il/?koderekh=103112	מורביה	מאהרען	http://maagarim.hebrew-academy.org.il/?koderekh=103112&tsura=%D7%9E%D7%90%D7%94%D7%A8%D7%A2%D7%9F
103112	http://maagarim.hebrew-academy.org.il/?koderekh=103112	מורביה	מהרן	http://maagarim.hebrew-academy.org.il/?koderekh=103112&tsura=%D7%9E%D7%94%D7%A8%D7%9F
103112	http://maagarim.hebrew-academy.org.il/?koderekh=103112	מורביה	מעהרן	http://maagarim.hebrew-academy.org.il/?koderekh=103112&tsura=%D7%9E%D7%A2%D7%94%D7%A8%D7%9F
103112	http://maagarim.hebrew-academy.org.il/?koderekh=103112	מורביה	מעהררין	http://maagarim.hebrew-academy.org.il/?koderekh=103112&tsura=%D7%9E%D7%A2%D7%94%D7%A8%D7%A8%D7%99%D7%9F
103112	http://maagarim.hebrew-academy.org.il/?koderekh=103112	מורביה	מעהררן	http://maagarim.hebrew-academy.org.il/?koderekh=103112&tsura=%D7%9E%D7%A2%D7%94%D7%A8%D7%A8%D7%9F
103113	http://maagarim.hebrew-academy.org.il/?koderekh=103113	איליריה	איליריה	http://maagarim.hebrew-academy.org.il/?koderekh=103113&tsura=%D7%90%D7%99%D7%9C%D7%99%D7%A8%D7%99%D7%94
103113	http://maagarim.hebrew-academy.org.il/?koderekh=103113	איליריה	איליריען	http://maagarim.hebrew-academy.org.il/?koderekh=103113&tsura=%D7%90%D7%99%D7%9C%D7%99%D7%A8%D7%99%D7%A2%D7%9F
103113	http://maagarim.hebrew-academy.org.il/?koderekh=103113	איליריה	אילליריען	http://maagarim.hebrew-academy.org.il/?koderekh=103113&tsura=%D7%90%D7%99%D7%9C%D7%9C%D7%99%D7%A8%D7%99%D7%A2%D7%9F
103113	http://maagarim.hebrew-academy.org.il/?koderekh=103113	איליריה	אליריה	http://maagarim.hebrew-academy.org.il/?koderekh=103113&tsura=%D7%90%D7%9C%D7%99%D7%A8%D7%99%D7%94
103113	http://maagarim.hebrew-academy.org.il/?koderekh=103113	איליריה	אלליריא	http://maagarim.hebrew-academy.org.il/?koderekh=103113&tsura=%D7%90%D7%9C%D7%9C%D7%99%D7%A8%D7%99%D7%90
103113	http://maagarim.hebrew-academy.org.il/?koderekh=103113	איליריה	באיליריה	http://maagarim.hebrew-academy.org.il/?koderekh=103113&tsura=%D7%91%D7%90%D7%99%D7%9C%D7%99%D7%A8%D7%99%D7%94
103113	http://maagarim.hebrew-academy.org.il/?koderekh=103113	איליריה	באיליריען	http://maagarim.hebrew-academy.org.il/?koderekh=103113&tsura=%D7%91%D7%90%D7%99%D7%9C%D7%99%D7%A8%D7%99%D7%A2%D7%9F
103113	http://maagarim.hebrew-academy.org.il/?koderekh=103113	איליריה	ואיליריה	http://maagarim.hebrew-academy.org.il/?koderekh=103113&tsura=%D7%95%D7%90%D7%99%D7%9C%D7%99%D7%A8%D7%99%D7%94
103113	http://maagarim.hebrew-academy.org.il/?koderekh=103113	איליריה	ובאיליריה	http://maagarim.hebrew-academy.org.il/?koderekh=103113&tsura=%D7%95%D7%91%D7%90%D7%99%D7%9C%D7%99%D7%A8%D7%99%D7%94
103113	http://maagarim.hebrew-academy.org.il/?koderekh=103113	איליריה	לאיליריה	http://maagarim.hebrew-academy.org.il/?koderekh=103113&tsura=%D7%9C%D7%90%D7%99%D7%9C%D7%99%D7%A8%D7%99%D7%94
103116	http://maagarim.hebrew-academy.org.il/?koderekh=103116	מלקה	ומאלאקא	http://maagarim.hebrew-academy.org.il/?koderekh=103116&tsura=%D7%95%D7%9E%D7%90%D7%9C%D7%90%D7%A7%D7%90
103116	http://maagarim.hebrew-academy.org.il/?koderekh=103116	מלקה	למאלאקא	http://maagarim.hebrew-academy.org.il/?koderekh=103116&tsura=%D7%9C%D7%9E%D7%90%D7%9C%D7%90%D7%A7%D7%90
103116	http://maagarim.hebrew-academy.org.il/?koderekh=103116	מלקה	מאלאקא	http://maagarim.hebrew-academy.org.il/?koderekh=103116&tsura=%D7%9E%D7%90%D7%9C%D7%90%D7%A7%D7%90
103117	http://maagarim.hebrew-academy.org.il/?koderekh=103117	יפן	ביאפאן	http://maagarim.hebrew-academy.org.il/?koderekh=103117&tsura=%D7%91%D7%99%D7%90%D7%A4%D7%90%D7%9F
103117	http://maagarim.hebrew-academy.org.il/?koderekh=103117	יפן	ביפניה	http://maagarim.hebrew-academy.org.il/?koderekh=103117&tsura=%D7%91%D7%99%D7%A4%D7%A0%D7%99%D7%94
103117	http://maagarim.hebrew-academy.org.il/?koderekh=103117	יפן	וביאפאן	http://maagarim.hebrew-academy.org.il/?koderekh=103117&tsura=%D7%95%D7%91%D7%99%D7%90%D7%A4%D7%90%D7%9F
103117	http://maagarim.hebrew-academy.org.il/?koderekh=103117	יפן	והיפן	http://maagarim.hebrew-academy.org.il/?koderekh=103117&tsura=%D7%95%D7%94%D7%99%D7%A4%D7%9F
103117	http://maagarim.hebrew-academy.org.il/?koderekh=103117	יפן	ויאפאן	http://maagarim.hebrew-academy.org.il/?koderekh=103117&tsura=%D7%95%D7%99%D7%90%D7%A4%D7%90%D7%9F
103117	http://maagarim.hebrew-academy.org.il/?koderekh=103117	יפן	ויאפן	http://maagarim.hebrew-academy.org.il/?koderekh=103117&tsura=%D7%95%D7%99%D7%90%D7%A4%D7%9F
103117	http://maagarim.hebrew-academy.org.il/?koderekh=103117	יפן	ויפוניה	http://maagarim.hebrew-academy.org.il/?koderekh=103117&tsura=%D7%95%D7%99%D7%A4%D7%95%D7%A0%D7%99%D7%94
103117	http://maagarim.hebrew-academy.org.il/?koderekh=103117	יפן	ויפן	http://maagarim.hebrew-academy.org.il/?koderekh=103117&tsura=%D7%95%D7%99%D7%A4%D7%9F
103117	http://maagarim.hebrew-academy.org.il/?koderekh=103117	יפן	יאפאן	http://maagarim.hebrew-academy.org.il/?koderekh=103117&tsura=%D7%99%D7%90%D7%A4%D7%90%D7%9F
103117	http://maagarim.hebrew-academy.org.il/?koderekh=103117	יפן	יאפאניה	http://maagarim.hebrew-academy.org.il/?koderekh=103117&tsura=%D7%99%D7%90%D7%A4%D7%90%D7%A0%D7%99%D7%94
103117	http://maagarim.hebrew-academy.org.il/?koderekh=103117	יפן	יפוניה	http://maagarim.hebrew-academy.org.il/?koderekh=103117&tsura=%D7%99%D7%A4%D7%95%D7%A0%D7%99%D7%94
103117	http://maagarim.hebrew-academy.org.il/?koderekh=103117	יפן	יפן	http://maagarim.hebrew-academy.org.il/?koderekh=103117&tsura=%D7%99%D7%A4%D7%9F
103117	http://maagarim.hebrew-academy.org.il/?koderekh=103117	יפן	מיאפאן	http://maagarim.hebrew-academy.org.il/?koderekh=103117&tsura=%D7%9E%D7%99%D7%90%D7%A4%D7%90%D7%9F
103117	http://maagarim.hebrew-academy.org.il/?koderekh=103117	יפן	שאפאן	http://maagarim.hebrew-academy.org.il/?koderekh=103117&tsura=%D7%A9%D7%90%D7%A4%D7%90%D7%9F
103119	http://maagarim.hebrew-academy.org.il/?koderekh=103119	גרנלנד	בגראנלאנדיה	http://maagarim.hebrew-academy.org.il/?koderekh=103119&tsura=%D7%91%D7%92%D7%A8%D7%90%D7%A0%D7%9C%D7%90%D7%A0%D7%93%D7%99%D7%94
103119	http://maagarim.hebrew-academy.org.il/?koderekh=103119	גרנלנד	בגרענלאנד	http://maagarim.hebrew-academy.org.il/?koderekh=103119&tsura=%D7%91%D7%92%D7%A8%D7%A2%D7%A0%D7%9C%D7%90%D7%A0%D7%93
103119	http://maagarim.hebrew-academy.org.il/?koderekh=103119	גרנלנד	גראנלאנד	http://maagarim.hebrew-academy.org.il/?koderekh=103119&tsura=%D7%92%D7%A8%D7%90%D7%A0%D7%9C%D7%90%D7%A0%D7%93
103119	http://maagarim.hebrew-academy.org.il/?koderekh=103119	גרנלנד	גראנלאנדה	http://maagarim.hebrew-academy.org.il/?koderekh=103119&tsura=%D7%92%D7%A8%D7%90%D7%A0%D7%9C%D7%90%D7%A0%D7%93%D7%94
103119	http://maagarim.hebrew-academy.org.il/?koderekh=103119	גרנלנד	גראנלאנדיה	http://maagarim.hebrew-academy.org.il/?koderekh=103119&tsura=%D7%92%D7%A8%D7%90%D7%A0%D7%9C%D7%90%D7%A0%D7%93%D7%99%D7%94
103119	http://maagarim.hebrew-academy.org.il/?koderekh=103119	גרנלנד	גרענלאנד	http://maagarim.hebrew-academy.org.il/?koderekh=103119&tsura=%D7%92%D7%A8%D7%A2%D7%A0%D7%9C%D7%90%D7%A0%D7%93
103119	http://maagarim.hebrew-academy.org.il/?koderekh=103119	גרנלנד	גרענלאנדי	http://maagarim.hebrew-academy.org.il/?koderekh=103119&tsura=%D7%92%D7%A8%D7%A2%D7%A0%D7%9C%D7%90%D7%A0%D7%93%D7%99
103119	http://maagarim.hebrew-academy.org.il/?koderekh=103119	גרנלנד	ובגראנלאנדיה	http://maagarim.hebrew-academy.org.il/?koderekh=103119&tsura=%D7%95%D7%91%D7%92%D7%A8%D7%90%D7%A0%D7%9C%D7%90%D7%A0%D7%93%D7%99%D7%94
103119	http://maagarim.hebrew-academy.org.il/?koderekh=103119	גרנלנד	וגראנלאנד	http://maagarim.hebrew-academy.org.il/?koderekh=103119&tsura=%D7%95%D7%92%D7%A8%D7%90%D7%A0%D7%9C%D7%90%D7%A0%D7%93
103119	http://maagarim.hebrew-academy.org.il/?koderekh=103119	גרנלנד	וגראנלאנדיה	http://maagarim.hebrew-academy.org.il/?koderekh=103119&tsura=%D7%95%D7%92%D7%A8%D7%90%D7%A0%D7%9C%D7%90%D7%A0%D7%93%D7%99%D7%94
103119	http://maagarim.hebrew-academy.org.il/?koderekh=103119	גרנלנד	מגראנלאנדיה	http://maagarim.hebrew-academy.org.il/?koderekh=103119&tsura=%D7%9E%D7%92%D7%A8%D7%90%D7%A0%D7%9C%D7%90%D7%A0%D7%93%D7%99%D7%94
103127	http://maagarim.hebrew-academy.org.il/?koderekh=103127	גינאה	בגווינעא	http://maagarim.hebrew-academy.org.il/?koderekh=103127&tsura=%D7%91%D7%92%D7%95%D7%95%D7%99%D7%A0%D7%A2%D7%90
103127	http://maagarim.hebrew-academy.org.il/?koderekh=103127	גינאה	בגוינעא	http://maagarim.hebrew-academy.org.il/?koderekh=103127&tsura=%D7%91%D7%92%D7%95%D7%99%D7%A0%D7%A2%D7%90
103127	http://maagarim.hebrew-academy.org.il/?koderekh=103127	גינאה	גווינעא	http://maagarim.hebrew-academy.org.il/?koderekh=103127&tsura=%D7%92%D7%95%D7%95%D7%99%D7%A0%D7%A2%D7%90
103127	http://maagarim.hebrew-academy.org.il/?koderekh=103127	גינאה	גוינעא	http://maagarim.hebrew-academy.org.il/?koderekh=103127&tsura=%D7%92%D7%95%D7%99%D7%A0%D7%A2%D7%90
103127	http://maagarim.hebrew-academy.org.il/?koderekh=103127	גינאה	גינעא	http://maagarim.hebrew-academy.org.il/?koderekh=103127&tsura=%D7%92%D7%99%D7%A0%D7%A2%D7%90
103127	http://maagarim.hebrew-academy.org.il/?koderekh=103127	גינאה	ובגווינעא	http://maagarim.hebrew-academy.org.il/?koderekh=103127&tsura=%D7%95%D7%91%D7%92%D7%95%D7%95%D7%99%D7%A0%D7%A2%D7%90
103127	http://maagarim.hebrew-academy.org.il/?koderekh=103127	גינאה	וגינעא	http://maagarim.hebrew-academy.org.il/?koderekh=103127&tsura=%D7%95%D7%92%D7%99%D7%A0%D7%A2%D7%90
103127	http://maagarim.hebrew-academy.org.il/?koderekh=103127	גינאה	מגוינעא	http://maagarim.hebrew-academy.org.il/?koderekh=103127&tsura=%D7%9E%D7%92%D7%95%D7%99%D7%A0%D7%A2%D7%90
103127	http://maagarim.hebrew-academy.org.il/?koderekh=103127	גינאה	נייאגווינעא	http://maagarim.hebrew-academy.org.il/?koderekh=103127&tsura=%D7%A0%D7%99%D7%99%D7%90%D7%92%D7%95%D7%95%D7%99%D7%A0%D7%A2%D7%90
103128	http://maagarim.hebrew-academy.org.il/?koderekh=103128	מדגסקר	מאדאגאסקאר	http://maagarim.hebrew-academy.org.il/?koderekh=103128&tsura=%D7%9E%D7%90%D7%93%D7%90%D7%92%D7%90%D7%A1%D7%A7%D7%90%D7%A8
103128	http://maagarim.hebrew-academy.org.il/?koderekh=103128	מדגסקר	מאדאגסקאר	http://maagarim.hebrew-academy.org.il/?koderekh=103128&tsura=%D7%9E%D7%90%D7%93%D7%90%D7%92%D7%A1%D7%A7%D7%90%D7%A8
103128	http://maagarim.hebrew-academy.org.il/?koderekh=103128	מדגסקר	מדאגסקאר	http://maagarim.hebrew-academy.org.il/?koderekh=103128&tsura=%D7%9E%D7%93%D7%90%D7%92%D7%A1%D7%A7%D7%90%D7%A8
103128	http://maagarim.hebrew-academy.org.il/?koderekh=103128	מדגסקר	ממאדאגאסקאר	http://maagarim.hebrew-academy.org.il/?koderekh=103128&tsura=%D7%9E%D7%9E%D7%90%D7%93%D7%90%D7%92%D7%90%D7%A1%D7%A7%D7%90%D7%A8
103130	http://maagarim.hebrew-academy.org.il/?koderekh=103130	בורניאו	בארנעא	http://maagarim.hebrew-academy.org.il/?koderekh=103130&tsura=%D7%91%D7%90%D7%A8%D7%A0%D7%A2%D7%90
103130	http://maagarim.hebrew-academy.org.il/?koderekh=103130	בורניאו	בערנא	http://maagarim.hebrew-academy.org.il/?koderekh=103130&tsura=%D7%91%D7%A2%D7%A8%D7%A0%D7%90
103130	http://maagarim.hebrew-academy.org.il/?koderekh=103130	בורניאו	וברנעא	http://maagarim.hebrew-academy.org.il/?koderekh=103130&tsura=%D7%95%D7%91%D7%A8%D7%A0%D7%A2%D7%90
103131	http://maagarim.hebrew-academy.org.il/?koderekh=103131	סלבס	צעלעבעם	http://maagarim.hebrew-academy.org.il/?koderekh=103131&tsura=%D7%A6%D7%A2%D7%9C%D7%A2%D7%91%D7%A2%D7%9D
103131	http://maagarim.hebrew-academy.org.il/?koderekh=103131	סלבס	צעלעבעס	http://maagarim.hebrew-academy.org.il/?koderekh=103131&tsura=%D7%A6%D7%A2%D7%9C%D7%A2%D7%91%D7%A2%D7%A1
103143	http://maagarim.hebrew-academy.org.il/?koderekh=103143	פרו	ופערו	http://maagarim.hebrew-academy.org.il/?koderekh=103143&tsura=%D7%95%D7%A4%D7%A2%D7%A8%D7%95
103143	http://maagarim.hebrew-academy.org.il/?koderekh=103143	פרו	פירא	http://maagarim.hebrew-academy.org.il/?koderekh=103143&tsura=%D7%A4%D7%99%D7%A8%D7%90
103143	http://maagarim.hebrew-academy.org.il/?koderekh=103143	פרו	פערו	http://maagarim.hebrew-academy.org.il/?koderekh=103143&tsura=%D7%A4%D7%A2%D7%A8%D7%95
103146	http://maagarim.hebrew-academy.org.il/?koderekh=103146	גוינה	בגוויאנא	http://maagarim.hebrew-academy.org.il/?koderekh=103146&tsura=%D7%91%D7%92%D7%95%D7%95%D7%99%D7%90%D7%A0%D7%90
103146	http://maagarim.hebrew-academy.org.il/?koderekh=103146	גוינה	גואיאנא	http://maagarim.hebrew-academy.org.il/?koderekh=103146&tsura=%D7%92%D7%95%D7%90%D7%99%D7%90%D7%A0%D7%90
103146	http://maagarim.hebrew-academy.org.il/?koderekh=103146	גוינה	גוויאנא	http://maagarim.hebrew-academy.org.il/?koderekh=103146&tsura=%D7%92%D7%95%D7%95%D7%99%D7%90%D7%A0%D7%90
103146	http://maagarim.hebrew-academy.org.il/?koderekh=103146	גוינה	גיאנא	http://maagarim.hebrew-academy.org.il/?koderekh=103146&tsura=%D7%92%D7%99%D7%90%D7%A0%D7%90
103146	http://maagarim.hebrew-academy.org.il/?koderekh=103146	גוינה	גינא	http://maagarim.hebrew-academy.org.il/?koderekh=103146&tsura=%D7%92%D7%99%D7%A0%D7%90
103146	http://maagarim.hebrew-academy.org.il/?koderekh=103146	גוינה	וגוויאנא	http://maagarim.hebrew-academy.org.il/?koderekh=103146&tsura=%D7%95%D7%92%D7%95%D7%95%D7%99%D7%90%D7%A0%D7%90
103146	http://maagarim.hebrew-academy.org.il/?koderekh=103146	גוינה	וגוויאנה	http://maagarim.hebrew-academy.org.il/?koderekh=103146&tsura=%D7%95%D7%92%D7%95%D7%95%D7%99%D7%90%D7%A0%D7%94
103146	http://maagarim.hebrew-academy.org.il/?koderekh=103146	גוינה	וגויאנא	http://maagarim.hebrew-academy.org.il/?koderekh=103146&tsura=%D7%95%D7%92%D7%95%D7%99%D7%90%D7%A0%D7%90
103150	http://maagarim.hebrew-academy.org.il/?koderekh=103150	פרגוי	בפאראגווא	http://maagarim.hebrew-academy.org.il/?koderekh=103150&tsura=%D7%91%D7%A4%D7%90%D7%A8%D7%90%D7%92%D7%95%D7%95%D7%90
103150	http://maagarim.hebrew-academy.org.il/?koderekh=103150	פרגוי	בפראגווא	http://maagarim.hebrew-academy.org.il/?koderekh=103150&tsura=%D7%91%D7%A4%D7%A8%D7%90%D7%92%D7%95%D7%95%D7%90
103150	http://maagarim.hebrew-academy.org.il/?koderekh=103150	פרגוי	פאראגואי	http://maagarim.hebrew-academy.org.il/?koderekh=103150&tsura=%D7%A4%D7%90%D7%A8%D7%90%D7%92%D7%95%D7%90%D7%99
103150	http://maagarim.hebrew-academy.org.il/?koderekh=103150	פרגוי	פאראגווא	http://maagarim.hebrew-academy.org.il/?koderekh=103150&tsura=%D7%A4%D7%90%D7%A8%D7%90%D7%92%D7%95%D7%95%D7%90
103150	http://maagarim.hebrew-academy.org.il/?koderekh=103150	פרגוי	פאראגווייא	http://maagarim.hebrew-academy.org.il/?koderekh=103150&tsura=%D7%A4%D7%90%D7%A8%D7%90%D7%92%D7%95%D7%95%D7%99%D7%99%D7%90
103158	http://maagarim.hebrew-academy.org.il/?koderekh=103158	פומרניה	הינטערפאממערן	http://maagarim.hebrew-academy.org.il/?koderekh=103158&tsura=%D7%94%D7%99%D7%A0%D7%98%D7%A2%D7%A8%D7%A4%D7%90%D7%9E%D7%9E%D7%A2%D7%A8%D7%9F
103158	http://maagarim.hebrew-academy.org.il/?koderekh=103158	פומרניה	ופאמרין	http://maagarim.hebrew-academy.org.il/?koderekh=103158&tsura=%D7%95%D7%A4%D7%90%D7%9E%D7%A8%D7%99%D7%9F
103158	http://maagarim.hebrew-academy.org.il/?koderekh=103158	פומרניה	פאממערן	http://maagarim.hebrew-academy.org.il/?koderekh=103158&tsura=%D7%A4%D7%90%D7%9E%D7%9E%D7%A2%D7%A8%D7%9F
103158	http://maagarim.hebrew-academy.org.il/?koderekh=103158	פומרניה	פאממרען	http://maagarim.hebrew-academy.org.il/?koderekh=103158&tsura=%D7%A4%D7%90%D7%9E%D7%9E%D7%A8%D7%A2%D7%9F
103158	http://maagarim.hebrew-academy.org.il/?koderekh=103158	פומרניה	פאמעראניה	http://maagarim.hebrew-academy.org.il/?koderekh=103158&tsura=%D7%A4%D7%90%D7%9E%D7%A2%D7%A8%D7%90%D7%A0%D7%99%D7%94
103158	http://maagarim.hebrew-academy.org.il/?koderekh=103158	פומרניה	פאמרען	http://maagarim.hebrew-academy.org.il/?koderekh=103158&tsura=%D7%A4%D7%90%D7%9E%D7%A8%D7%A2%D7%9F
103159	http://maagarim.hebrew-academy.org.il/?koderekh=103159	קרטח'נה	בקארטהאגענא	http://maagarim.hebrew-academy.org.il/?koderekh=103159&tsura=%D7%91%D7%A7%D7%90%D7%A8%D7%98%D7%94%D7%90%D7%92%D7%A2%D7%A0%D7%90
103159	http://maagarim.hebrew-academy.org.il/?koderekh=103159	קרטח'נה	קארטאגענא	http://maagarim.hebrew-academy.org.il/?koderekh=103159&tsura=%D7%A7%D7%90%D7%A8%D7%98%D7%90%D7%92%D7%A2%D7%A0%D7%90
103159	http://maagarim.hebrew-academy.org.il/?koderekh=103159	קרטח'נה	קארטהאגענא	http://maagarim.hebrew-academy.org.il/?koderekh=103159&tsura=%D7%A7%D7%90%D7%A8%D7%98%D7%94%D7%90%D7%92%D7%A2%D7%A0%D7%90
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	אויסטראליה	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%90%D7%95%D7%99%D7%A1%D7%98%D7%A8%D7%90%D7%9C%D7%99%D7%94
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	אויסטרליה	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%90%D7%95%D7%99%D7%A1%D7%98%D7%A8%D7%9C%D7%99%D7%94
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	אוסטאראליען	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%90%D7%95%D7%A1%D7%98%D7%90%D7%A8%D7%90%D7%9C%D7%99%D7%A2%D7%9F
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	אוסטרליה	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%90%D7%95%D7%A1%D7%98%D7%A8%D7%9C%D7%99%D7%94
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	באויסטראליה	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%91%D7%90%D7%95%D7%99%D7%A1%D7%98%D7%A8%D7%90%D7%9C%D7%99%D7%94
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	באויסטראליען	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%91%D7%90%D7%95%D7%99%D7%A1%D7%98%D7%A8%D7%90%D7%9C%D7%99%D7%A2%D7%9F
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	באוסטראליה	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%91%D7%90%D7%95%D7%A1%D7%98%D7%A8%D7%90%D7%9C%D7%99%D7%94
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	באוסטרליא	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%91%D7%90%D7%95%D7%A1%D7%98%D7%A8%D7%9C%D7%99%D7%90
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	באוסטרליה	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%91%D7%90%D7%95%D7%A1%D7%98%D7%A8%D7%9C%D7%99%D7%94
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	באסטרליה	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%91%D7%90%D7%A1%D7%98%D7%A8%D7%9C%D7%99%D7%94
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	ואויסטראליה	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%95%D7%90%D7%95%D7%99%D7%A1%D7%98%D7%A8%D7%90%D7%9C%D7%99%D7%94
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	ואויסטראליען	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%95%D7%90%D7%95%D7%99%D7%A1%D7%98%D7%A8%D7%90%D7%9C%D7%99%D7%A2%D7%9F
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	ואויסטרליה	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%95%D7%90%D7%95%D7%99%D7%A1%D7%98%D7%A8%D7%9C%D7%99%D7%94
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	ואוסטראליא	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%95%D7%90%D7%95%D7%A1%D7%98%D7%A8%D7%90%D7%9C%D7%99%D7%90
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	ואוסטראליען	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%95%D7%90%D7%95%D7%A1%D7%98%D7%A8%D7%90%D7%9C%D7%99%D7%A2%D7%9F
103165	http://maagarim.hebrew-academy.org.il/?koderekh=103165	אוסטרליה	ובאויסטראליא	http://maagarim.hebrew-academy.org.il/?koderekh=103165&tsura=%D7%95%D7%91%D7%90%D7%95%D7%99%D7%A1%D7%98%D7%A8%D7%90%D7%9C%D7%99%D7%90
